run_label,mode,id,type,question,gold_answer,pred_answer,pred_answer_raw,em,char_f1,evidence_strict_hit,evidence_any_hit,retrieve_sec,llm_sec,latency_sec,error
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe21b,questanswer_1doc,在海南大学南繁种业与生命健康院士论坛上，中国科学院院士杨正林揭示了脂代谢异常代谢机制导致盲目，并提到了哪两种与脂代谢有关的致盲疾病？,杨正林院士揭示了脂代谢异常致盲机制，并特别提到了年龄相关性黄斑变性（AMD）和青光眼这两种与脂代谢有关的致盲疾病。,中国科学院院士杨正林在海南大学南繁种业与生命健康院士论坛上揭示了脂代谢异常代谢机制导致盲目，并提到了白内障和视网膜病变两种与脂代谢有关的致盲疾病。,中国科学院院士杨正林在海南大学南繁种业与生命健康院士论坛上揭示了脂代谢异常代谢机制导致盲目，并提到了白内障和视网膜病变两种与脂代谢有关的致盲疾病。,0.0000,0.5846,NA,NA,12.9969,1.0031,13.9999,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe237,questanswer_1doc,根据上海市卫健委发布的公众号文章，甲亢患者在饮食上应该避免哪些类型的食物和药物？,甲亢患者应该避免食用高碘食物，如海带、紫菜、苔条、海蜇等，以及海蟹、贻贝、虾皮等。同时，应使用无碘盐烹饪并减少在外就餐，避免使用含碘药物如胺碘酮、碘酊，以及含海藻成分的化妆品。,甲亢患者应避免高碘食物如海产品、含碘盐及海带紫菜等，同时限制高糖高脂肪的糕点巧克力薯片奶油蛋糕等食物，并避免摄入蜂王浆雪蛤及成分不明的保健品等高激素含量的药物。,甲亢患者应避免高碘食物如海产品、含碘盐及海带紫菜等，同时限制高糖高脂肪的糕点巧克力薯片奶油蛋糕等食物，并避免摄入蜂王浆雪蛤及成分不明的保健品等高激素含量的药物。,0.0000,0.4881,NA,NA,11.6784,0.9494,12.6277,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe249,questanswer_1doc,《食用农产品市场销售质量安全监督管理办法》将于哪一年的哪一天起正式实施？,《食用农产品市场销售质量安全监督管理办法》将于2023年12月1日起正式实施。,《食用农产品市场销售质量安全监督管理办法》将于2023年12月1日起正式实施。,《食用农产品市场销售质量安全监督管理办法》将于2023年12月1日起正式实施。,1.0000,1.0000,NA,NA,10.8399,0.8342,11.6742,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe25b,questanswer_1doc,在2023年全国田径锦标赛中，河北省运动员共获得了多少金牌，并请列出至少两项赛事中河北省运动员获得金牌的项目和成绩。,河北省运动员在2023年全国田径锦标赛中共获得了4枚金牌。其中，女子铅球比赛中巩立姣以19.67米的成绩夺冠，男子跳远比赛中韦昕宇以8.17米的成绩夺得金牌。,在2023年全国田径锦标赛中，河北省运动员共获得1枚金牌，其中在男子跳远项目中，韦昕宇以8.17米的成绩夺得金牌并刷新个人最好成绩，同时在男子成年组35公里比赛中，王欣以2小时39分08秒的成绩获得金牌并创造赛季个人最好成绩。,在2023年全国田径锦标赛中，河北省运动员共获得1枚金牌，其中在男子跳远项目中，韦昕宇以8.17米的成绩夺得金牌并刷新个人最好成绩，同时在男子成年组35公里比赛中，王欣以2小时39分08秒的成绩获得金牌并创造赛季个人最好成绩。,0.0000,0.6562,NA,NA,12.3747,1.1926,13.5673,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe264,questanswer_1doc,沧州市为了吸引优秀青年人才，出台了哪些购房补贴政策，并且在2023年7月21日为多少名“狮城人才”发放了多少万元的购房补贴？,"沧州市出台的购房补贴政策包括为新全职引进的博士学位研究生提供30万元、""双一流""建设高校全日制硕士学位研究生提供15万元、一流大学和一流学科全日制学士学位毕业生提供5万元的购房补贴。在2023年7月21日，沧州市为122名“狮城人才”发放了1200余万元的购房补贴。",沧州市未在资料中提及具体购房补贴政策，且2023年7月21日发放“狮城人才”购房补贴的金额及人数无法确定。,沧州市未在资料中提及具体购房补贴政策，且2023年7月21日发放“狮城人才”购房补贴的金额及人数无法确定。,0.0000,0.3871,NA,NA,11.9573,0.8200,12.7773,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe275,questanswer_1doc,2023年上半年，河北省运动员在全国A类、B类比赛中共获得了多少枚全运会项目奖牌，其中金牌有多少枚？,2023年上半年，河北省运动员在全国A类、B类比赛中共获得了94枚全运会项目奖牌，其中金牌28枚。,无法确定,无法确定,0.0000,0.0000,NA,NA,12.2663,0.5983,12.8646,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe279,questanswer_1doc,在2023年女足世界杯小组赛D组第二轮比赛中，中国女足是如何取得对海地队的1：0胜利的？,中国女足在下半场通过王霜主罚的点球进球以1：0战胜海地队。,在2023年女足世界杯小组赛D组第二轮比赛中，中国女足由张琳艳制造点球，王霜主罚命中，最终以1∶0战胜海地队,在2023年女足世界杯小组赛D组第二轮比赛中，中国女足由张琳艳制造点球，王霜主罚命中，最终以1∶0战胜海地队,0.0000,0.4578,NA,NA,11.2907,0.7814,12.0721,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe289,questanswer_1doc,保定市计划在2023年底前推出多少套高品质“保定小院”，并且这些小院主要提供哪些服务？,保定市计划在2023年底前推出500套高品质“保定小院”，这些小院主要提供健康服务、养老服务、养生服务和旅居服务。,保定市计划在2023年底前推出500套高品质“保定小院”，并且这些小院主要为京津冀消费群体提供沉浸式体验自然风光、乡土风情、乡愁文化和田园生活的院落型乡村居住场所，打造田园式旅居养老、社区式互动养老、疗养式护理养老三种养老服务模式。,保定市计划在2023年底前推出500套高品质“保定小院”，并且这些小院主要为京津冀消费群体提供沉浸式体验自然风光、乡土风情、乡愁文化和田园生活的院落型乡村居住场所，打造田园式旅居养老、社区式互动养老、疗养式护理养老三种养老服务模式。,0.0000,0.5665,NA,NA,11.6935,2.0169,13.7104,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe2a2,questanswer_1doc,截至2023年6月末，石家庄市企（事）业单位本外币贷款余额同比增长了多少百分比，并且这个增速比各项贷款的增速高出了多少个百分点？,截至2023年6月末，石家庄市企（事）业单位本外币贷款余额同比增长了17.5%，这个增速比各项贷款的增速高出了3.7个百分点。,截至2023年6月末，石家庄市企（事）业单位本外币贷款余额同比增长11.52%，比各项贷款增速高9.1个百分点。,截至2023年6月末，石家庄市企（事）业单位本外币贷款余额同比增长11.52%，比各项贷款增速高9.1个百分点。,0.0000,0.8739,NA,NA,12.5022,0.8861,13.3882,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe2a8,questanswer_1doc,为了应对第5号台风“杜苏芮”和第6号台风“卡努”对哪些地区农田造成的积水问题，农业农村部和应急管理部联合印发了哪个通知？,农业农村部和应急管理部联合印发了《关于紧急调用排灌机械设备开展救灾抢排田间积水的通知》，以应对第5号台风“杜苏芮”和第6号台风“卡努”对黄淮、华北及东北等地区农田造成的积水问题。,为应对第5号台风“杜苏芮”和第6号台风“卡努”对黄淮、华北及东北等地区农田造成的积水问题，农业农村部和应急管理部联合印发了紧急通知。,为应对第5号台风“杜苏芮”和第6号台风“卡努”对黄淮、华北及东北等地区农田造成的积水问题，农业农村部和应急管理部联合印发了紧急通知。,0.0000,0.8387,NA,NA,12.8375,1.7044,14.5419,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe2ae,questanswer_1doc,河北省中医药大学党委副书记、河北省中医院党委书记孙士江提到的“河北模式”是如何帮助减少青少年脊柱侧弯患者及家庭的身心与经济负担的？,“河北模式”通过发挥中医药简便廉验的优势，大大减少了青少年脊柱侧弯患者及家庭的身心与经济负担。,通过建立全省脊柱侧弯大数据系统并开展规范化筛查与早期干预，实现对青少年儿童脊柱侧弯的早发现、早干预，降低手术率及后续治疗成本，并通过培训健康宣教团队提升家庭健康素养，从而减轻患者及家庭的身心与经济负担。,通过建立全省脊柱侧弯大数据系统并开展规范化筛查与早期干预，实现对青少年儿童脊柱侧弯的早发现、早干预，降低手术率及后续治疗成本，并通过培训健康宣教团队提升家庭健康素养，从而减轻患者及家庭的身心与经济负担。,0.0000,0.3784,NA,NA,12.4962,1.3365,13.8327,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe2b2,questanswer_1doc,农业农村部（国家乡村振兴局）印发的《关于进一步做好促进脱贫人口持续增收工作的通知》中提到，为了应对哪些挑战，需要进一步做好脱贫人口增收工作？,为了应对部分农产品价格下跌、脱贫劳动力稳岗就业压力大以及洪涝等自然灾害对一些地区的影响，需要进一步做好脱贫人口增收工作。,为应对部分省份牛羊肉等农产品价格下跌、脱贫劳动力稳岗就业压力加大、洪涝等自然灾害影响以及因灾返贫风险等挑战，需要进一步做好脱贫人口增收工作。,为应对部分省份牛羊肉等农产品价格下跌、脱贫劳动力稳岗就业压力加大、洪涝等自然灾害影响以及因灾返贫风险等挑战，需要进一步做好脱贫人口增收工作。,0.0000,0.8154,NA,NA,12.6608,0.8291,13.4899,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe2b6,questanswer_1doc,石家庄市中山路地道桥自2023年8月1日晚24时开始施工，导致哪些公交线路进行了临时调整？,自2023年8月1日晚24时开始，因中山路地道桥施工，石家庄市公交1路、6路、30路、34路、68路、101路、131路线路进行了临时调整。,因中山路地道桥自2023年8月1日晚24时开始施工，导致部分公交线路临时调整，其中保留中山路胜利大街地道桥北侧与胜利大街、阜宁路连接的临时通道供非机动车和行人东西向通行，具体公交线路调整信息未在资料中明确提及。,因中山路地道桥自2023年8月1日晚24时开始施工，导致部分公交线路临时调整，其中保留中山路胜利大街地道桥北侧与胜利大街、阜宁路连接的临时通道供非机动车和行人东西向通行，具体公交线路调整信息未在资料中明确提及。,0.0000,0.4686,NA,NA,12.3439,1.2416,13.5856,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe2c9,questanswer_1doc,河北省政务服务办公室推广的招标投标“双盲”评审措施，截至目前已在全省实施了多少个标段，并占总标段的百分比？,河北省政务服务办公室推广的招标投标“双盲”评审措施，截至目前已在全省实施了1698个标段，占总标段的67%。,无法确定,无法确定,0.0000,0.0000,NA,NA,12.6049,0.3976,13.0025,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe2f7,questanswer_1doc,河北省农林科学院针对受灾农作物提出的减灾防灾措施中，对于玉米应采取哪些技术措施？,针对玉米，河北省农林科学院建议应密切关注田间病虫草害发生趋势，并及时采取“一喷多防”技术措施防控病虫草害。,针对玉米应采取排涝降渍、补栏补苗、强化病虫害监测及改种短生育期杂粮杂豆或蔬菜等技术措施，并在灾后落实追施肥、“一喷多促”等恢复生产措施,针对玉米应采取排涝降渍、补栏补苗、强化病虫害监测及改种短生育期杂粮杂豆或蔬菜等技术措施，并在灾后落实追施肥、“一喷多促”等恢复生产措施,0.0000,0.3833,NA,NA,11.6085,0.9659,12.5744,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe2fe,questanswer_1doc,在第31届世界大学生夏季运动会游泳比赛中，河北选手李冰洁共获得了多少枚金牌？,李冰洁在本届大运会共收获8金。,李冰洁在第31届世界大学生夏季运动会游泳比赛中共获得了8枚金牌，并在女子400米自由泳、女子4×100米混合泳接力等项目中夺冠，同时参与的多个接力项目也全部获得金牌。,李冰洁在第31届世界大学生夏季运动会游泳比赛中共获得了8枚金牌，并在女子400米自由泳、女子4×100米混合泳接力等项目中夺冠，同时参与的多个接力项目也全部获得金牌。,0.0000,0.2653,NA,NA,11.8494,0.8441,12.6935,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe35a,questanswer_1doc,截至2023年8月11日，河北省植保植检总站在哪些城市发现了玉米南方锈病？,河北省植保植检总站截至2023年8月11日在河北邯郸、邢台、石家庄、沧州4市多地发现了玉米南方锈病。,截至2023年8月11日，河北省植保植检总站在河北邯郸、邢台、石家庄、沧州4市多地发现了玉米南方锈病。,截至2023年8月11日，河北省植保植检总站在河北邯郸、邢台、石家庄、沧州4市多地发现了玉米南方锈病。,0.0000,0.9901,NA,NA,10.9311,0.6708,11.6019,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe376,questanswer_1doc,根据《河北省幼儿园收费管理办法》，公办幼儿园在寒、暑假期间向幼儿开放时，保教费最高上浮幅度不得超过多少百分比？,公办幼儿园在寒、暑假期间向幼儿开放时，保教费最高上浮幅度不得超过30%。,根据《河北省幼儿园收费管理办法》，公办幼儿园在寒、暑假期间向幼儿开放时，保教费最高上浮幅度不得超过50%。,根据《河北省幼儿园收费管理办法》，公办幼儿园在寒、暑假期间向幼儿开放时，保教费最高上浮幅度不得超过50%。,0.0000,0.7865,NA,NA,12.1649,0.7740,12.9388,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe37a,questanswer_1doc,国家税务总局唐山市税务局推出的10项举措主要围绕哪4个方面，以助力唐山市民营经济的发展？,国家税务总局唐山市税务局推出的10项举措主要围绕推动党建业务互促共进、推动精细服务提质提效、营造公平竞争市场环境、构建精诚共治工作格局这4个方面，以助力唐山市民营经济的发展。,国家税务总局唐山市税务局推出的10项举措主要围绕支持中小微企业和个体工商户发展、便利税费优惠申报享受、及时响应经营主体合理诉求以及强化督导推进落地，以助力唐山市民营经济的发展。,国家税务总局唐山市税务局推出的10项举措主要围绕支持中小微企业和个体工商户发展、便利税费优惠申报享受、及时响应经营主体合理诉求以及强化督导推进落地，以助力唐山市民营经济的发展。,0.0000,0.5371,NA,NA,12.1457,0.8401,12.9859,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe3a2,questanswer_1doc,全加促进中国和平统一委员会(卡尔加里区)在其声明中谴责了民进党2024年台湾地区领导人选举参选人赖清德，请问具体谴责的是哪一论调，并指出这种论调的本质是什么？,全加促进中国和平统一委员会(卡尔加里区)谴责了赖清德提出的所谓“四大支柱”论调，并指出这种论调的本质是换汤不换药的坚持“台独”理念，打着“和平”旗号的反和平“纲领”。,全加华人促进中国和平统一委员会(卡加利区)在其声明中谴责了赖清德“挟洋谋独”的论调，这种论调的本质是企图倚靠外部势力分裂国家、破坏中国领土主权完整并危害两岸关系的“台独”行径。,全加华人促进中国和平统一委员会(卡加利区)在其声明中谴责了赖清德“挟洋谋独”的论调，这种论调的本质是企图倚靠外部势力分裂国家、破坏中国领土主权完整并危害两岸关系的“台独”行径。,0.0000,0.5380,NA,NA,13.0866,1.3048,14.3914,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe3a3,questanswer_1doc,河南籍作家张惠雯的短篇小说集《在北方》由哪家出版社出版，并主要聚焦于哪个群体的生活？,《在北方》由北京十月文艺出版社出版，主要聚焦生活在美国的华人群体，尤其是中年女性的情感与婚姻生活。,《在北方》由作家出版社出版，并主要聚焦于海外华人生活,《在北方》由作家出版社出版，并主要聚焦于海外华人生活,0.0000,0.5333,NA,NA,12.1305,1.0494,13.1799,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe3a4,questanswer_1doc,在新西兰克赖斯特彻奇市失踪的中国公民包燕飞最后一次被看到是在哪个地区，以及她失踪的具体时间是什么时候？,包燕飞最后一次被看到是在威格拉姆(Wigram)地区，她失踪的具体时间是7月19日上午10点30分左右。,中国公民包燕飞最后一次被看到是在新西兰克赖斯特彻奇市霍恩比地区特雷弗街的一处待售房屋，具体时间为2023年7月19日上午。,中国公民包燕飞最后一次被看到是在新西兰克赖斯特彻奇市霍恩比地区特雷弗街的一处待售房屋，具体时间为2023年7月19日上午。,0.0000,0.5310,NA,NA,11.6321,0.9108,12.5429,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe3a7,questanswer_1doc,广东省侨联十一届四次全委会议选举了谁为省侨联主席？,李丰当选为广东省侨联主席。,李丰当选为省侨联主席,李丰当选为省侨联主席,0.0000,0.8696,NA,NA,11.0961,0.4861,11.5822,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe3ad,questanswer_1doc,2023年“中国寻根之旅”夏令营江苏营的开营仪式在哪里举行，以及有哪些组织的营员代表进行了才艺表演？,2023年“中国寻根之旅”夏令营江苏营的开营仪式在南京市艺术小学举行，加拿大魁北克孔子学院、奥地利维也纳中文教育中心、比荷卢江苏总商会的营员代表进行了才艺表演。,2023年“中国寻根之旅”夏令营江苏盐城营的开营仪式在江苏盐城举行，营员代表来自美国、加拿大、德国、意大利、马来西亚、新加坡等国家，并在活动期间进行了书法小评比、课后小比赛、手工制作体验、趣味活动等才艺展示。,2023年“中国寻根之旅”夏令营江苏盐城营的开营仪式在江苏盐城举行，营员代表来自美国、加拿大、德国、意大利、马来西亚、新加坡等国家，并在活动期间进行了书法小评比、课后小比赛、手工制作体验、趣味活动等才艺展示。,0.0000,0.5217,NA,NA,11.6404,1.1035,12.7438,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe3b2,questanswer_1doc,新疆木卡姆艺术团在印尼巡回演出的开幕式及首场演出是在哪个城市和场馆举行的？,新疆木卡姆艺术团在印尼巡回演出的开幕式及首场演出是在雅加达的伊斯梅尔玛祖基艺术中心举行的。,新疆木卡姆艺术团在印尼巡回演出的开幕式及首场演出于7月19日在雅加达伊斯梅尔玛祖基艺术中心举行。,新疆木卡姆艺术团在印尼巡回演出的开幕式及首场演出于7月19日在雅加达伊斯梅尔玛祖基艺术中心举行。,0.0000,0.9032,NA,NA,11.3614,0.8352,12.1966,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe3bb,questanswer_1doc,中国驻伊拉克大使馆在2023年7月20日发布的消息中，提醒中国公民谨慎前往伊拉克的主要原因是什么？,主要原因是伊拉克当前安全形势复杂严峻，恐怖袭击多发，且伊拉克政府正在筹备举行地方选举，可能进一步影响安全形势。,中国驻伊拉克使馆在2023年7月20日发布的消息中提醒中国公民谨慎前往伊拉克的主要原因是伊拉克安全形势严峻，部分省份恐怖袭击事件和恶性治安事件多发，外国公民人身安全无法得到保障。,中国驻伊拉克使馆在2023年7月20日发布的消息中提醒中国公民谨慎前往伊拉克的主要原因是伊拉克安全形势严峻，部分省份恐怖袭击事件和恶性治安事件多发，外国公民人身安全无法得到保障。,0.0000,0.4167,NA,NA,11.7991,1.7662,13.5653,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe3ca,questanswer_1doc,首届中国国际供应链促进博览会英国站路演在伦敦举办的日期是什么时候？,首届中国国际供应链促进博览会英国站路演在伦敦举办的日期是2023年7月19日。,首届中国国际供应链促进博览会英国推介会于7月19日在伦敦举行。,首届中国国际供应链促进博览会英国推介会于7月19日在伦敦举行。,0.0000,0.7429,NA,NA,10.9629,0.5504,11.5133,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe449,questanswer_1doc,在2023年7月20日举行的东南亚孔子学院联席会议上，有哪些国家的新建孔子学院被授牌？,在2023年7月20日举行的东南亚孔子学院联席会议上，来自马来西亚、泰国、印度尼西亚、新加坡的五所新建孔子学院被授牌。,在2023年7月20日举行的东南亚孔子学院联席会议上，未提及具体国家的新建孔子学院被授牌。,在2023年7月20日举行的东南亚孔子学院联席会议上，未提及具体国家的新建孔子学院被授牌。,0.0000,0.7500,NA,NA,11.6042,0.7153,12.3195,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe44f,questanswer_1doc,美国国会参议院司法委员会在2023年7月20日表决通过的议案，旨在对哪个机构的成员设置职业道德准则？,该议案旨在对联邦最高法院的大法官设置职业道德准则。,美国国会参议院司法委员会在2023年7月20日表决通过的议案，旨在对法官、检察官惩戒委员会的成员设置职业道德准则。,美国国会参议院司法委员会在2023年7月20日表决通过的议案，旨在对法官、检察官惩戒委员会的成员设置职业道德准则。,0.0000,0.4634,NA,NA,11.6139,0.6356,12.2495,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe455,questanswer_1doc,在2023年7月20日召开的广东省侨联十一届四次全委会议上，谁被当选为广东省侨联主席？,李丰被当选为广东省侨联主席。,在2023年7月20日召开的广东省侨联十一届四次全委会议上，李丰被当选为广东省侨联主席。,在2023年7月20日召开的广东省侨联十一届四次全委会议上，李丰被当选为广东省侨联主席。,0.0000,0.4828,NA,NA,11.6932,0.8773,12.5705,
